JT,Escape,EscapeTime,Ejection,JT_Clone,Clone
493472,out,3775100000.338447,3778900000.0056453,493472_Clone_5,clone-5
486057,out,1775000000.3953602,1775500000.3619761,486057_Clone_5,clone-5
490448,in,3119100000.249273,3119100000.249273,490448_Clone_5,clone-5
486026,out,3653900000.048326,3655100000.0472827,486026_Clone_5,clone-5
488230,in,1465900000.2355065,1465900000.2355065,488230_Clone_5,clone-5
485439,out,4258700000.3137727,4259200000.280389,485439_Clone_5,clone-5
483400,in,4172300000.388824,4172300000.388824,483400_Clone_5,clone-5
486021,in,3601400000.390479,3601400000.390479,486021_Clone_5,clone-5
512945,in,2877300000.26161,2877300000.26161,512945_Clone_5,clone-5
491882,out,3884700000.375044,3884800000.210207,491882_Clone_5,clone-5
496293,out,2434000000.2842274,2434300000.1851172,496293_Clone_5,clone-5
484249,in,3622600000.240264,3622600000.240264,484249_Clone_5,clone-5
493535,out,2241300000.023264,2241400000.253827,493535_Clone_5,clone-5
485507,out,4155800000.304306,4155900000.1394687,485507_Clone_5,clone-5
496031,in,4225500000.079012,4225500000.079012,496031_Clone_5,clone-5
492242,out,2446900000.371872,2446900000.371872,492242_Clone_5,clone-5
514869,out,1115700000.2102034,1115800000.0453663,514869_Clone_5,clone-5
515721,in,897100000.3341879,897100000.3341879,515721_Clone_5,clone-5
486008,in,380100000.0583738,380100000.0583738,486008_Clone_5,clone-5
514540,out,673300000.3308891,673600000.2317785,514540_Clone_5,clone-5
514310,out,2507400000.2863693,2509000000.0213795,514310_Clone_5,clone-5
516347,out,3766400000.0494533,3767200000.3123593,516347_Clone_5,clone-5
515442,in,2457300000.231038,2457300000.231038,515442_Clone_5,clone-5
2005AW27,out,567600000.1920543,567900000.0929433,2005AW27_Clone_5,clone-5
2004YF37,in,655300000.3465246,655300000.3465246,2004YF37_Clone_5,clone-5
2002WP31,out,2738100000.3825245,2738500000.118577,2002WP31_Clone_5,clone-5
2003YK157,in,325700000.36922777,325700000.36922777,2003YK157_Clone_5,clone-5
2003WE181,out,3638900000.2590547,3639800000.357122,2003WE181_Clone_5,clone-5
2002EU158,in,1917400000.139866,1917400000.139866,2002EU158_Clone_5,clone-5
2003DU22,in,4356100000.331577,4356100000.331577,2003DU22_Clone_5,clone-5
2008RZ90,in,703500000.3705562,703500000.3705562,2008RZ90_Clone_5,clone-5
2008EG163,out,266200000.32954583,266300000.14963448,2008EG163_Clone_5,clone-5
2008RV113,out,611900000.3183235,612000000.1534866,2008RV113_Clone_5,clone-5
2007RK185,in,1508900000.1322546,1508900000.1322546,2007RK185_Clone_5,clone-5
2008RG21,in,992900000.1850724,992900000.1850724,2008RG21_Clone_5,clone-5
2006SH371,out,2968700000.2481165,2968800000.08328,2006SH371_Clone_5,clone-5
2008FJ125,out,591000000.369428,591400000.1054808,2008FJ125_Clone_5,clone-5
2008KY36,in,538000000.3495659,538000000.3495659,2008KY36_Clone_5,clone-5
2008GP141,in,1372000000.0205214,1372000000.0205214,2008GP141_Clone_5,clone-5
2006OK32,in,1672800000.022835,1672800000.022835,2006OK32_Clone_5,clone-5
2008RK58,out,4005800000.0392017,4006500000.0715437,2008RK58_Clone_5,clone-5
2008TD114,out,145400000.19249368,145700000.04815954,2008TD114_Clone_5,clone-5
2008SH120,in,15500000.260063576,15500000.260063576,2008SH120_Clone_5,clone-5
2012BT2,out,129700000.36518043,129900000.00535768,2012BT2_Clone_5,clone-5
2009SH246,out,152200000.21591982,152300000.03600842,2009SH246_Clone_5,clone-5
2010DU12,in,116000000.1028396,116000000.1028396,2010DU12_Clone_5,clone-5
2008SG262,in,611200000.2859815,611200000.2859815,2008SG262_Clone_5,clone-5
2009UL145,out,868200000.1286415,868300000.3592045,2009UL145_Clone_5,clone-5
2009SC247,in,586000000.3078713,586000000.3078713,2009SC247_Clone_5,clone-5
2010AY92,out,90400000.29375304,90700000.14941888,2010AY92_Clone_5,clone-5
2009ST155,out,227700000.00502735,227700000.00502735,2009ST155_Clone_5,clone-5
2008SZ121,out,221900000.1594875,222800000.12188503,2008SZ121_Clone_5,clone-5
2011QP65,out,387600000.34840906,387800000.0187353,2011QP65_Clone_5,clone-5
2010VE177,in,586300000.2087606,586300000.2087606,2010VE177_Clone_5,clone-5
2009SN238,out,383900000.120973,384000000.35153615,2009SN238_Clone_5,clone-5
2009UA155,out,163300000.01575655,163400000.23124516,2009UA155_Clone_5,clone-5
2010VY69,in,569000000.2567381,569000000.2567381,2010VY69_Clone_5,clone-5
2010VJ111,in,1936700000.353752,1936700000.353752,2010VJ111_Clone_5,clone-5
2009HQ35,in,2110000000.1702664,2110000000.1702664,2009HQ35_Clone_5,clone-5
2010WK10,out,1498400000.0425255,1498700000.338815,2010WK10_Clone_5,clone-5
2010CR240,out,315000000.2137722,315100000.0489353,2010CR240_Clone_5,clone-5
2008SK37,in,485800000.19720876,485800000.19720876,2008SK37_Clone_5,clone-5
2010XH91,out,2865900000.0738125,2866000000.304376,2010XH91_Clone_5,clone-5
2008SJ20,out,1266000000.376197,1266100000.2113602,2008SJ20_Clone_5,clone-5
2010VZ215,out,3562400000.2266564,3564000000.3570657,2010VZ215_Clone_5,clone-5
2012AR20,in,1101200000.387549,1101200000.387549,2012AR20_Clone_5,clone-5
2009HP64,out,1979900000.3162265,1980000000.1513886,2009HP64_Clone_5,clone-5
2011QV53,out,1127800000.0349429,1128100000.3312323,2011QV53_Clone_5,clone-5
2010VV180,out,798000000.3873199,798000000.3873199,2010VV180_Clone_5,clone-5
2009UQ64,in,3158300000.083423,3158300000.083423,2009UQ64_Clone_5,clone-5
2010VU45,in,3883500000.3760853,3883500000.3760853,2010VU45_Clone_5,clone-5
2010BK101,in,372700000.3943018,372700000.3943018,2010BK101_Clone_5,clone-5
2010VM171,in,2628400000.115364,2628400000.115364,2010VM171_Clone_5,clone-5
2008SR27,out,1158000000.07461,1158100000.3051732,2008SR27_Clone_5,clone-5
2008RN122,in,1850000000.1325128,1850000000.1325128,2008RN122_Clone_5,clone-5
2009SV25,in,1513200000.1614695,1513200000.1614695,2009SV25_Clone_5,clone-5
2009KS5,in,3186900000.38808,3186900000.38808,2009KS5_Clone_5,clone-5
2011SR71,in,656900000.0815347,656900000.0815347,2011SR71_Clone_5,clone-5
2009SE159,out,1103000000.1882849,1103300000.0891745,2009SE159_Clone_5,clone-5
2010VW141,in,2439800000.2132893,2439800000.2132893,2010VW141_Clone_5,clone-5
2008SD86,in,1568900000.0801365,1568900000.0801365,2008SD86_Clone_5,clone-5
2010UY81,out,3286200000.005274,3286400000.071,2010UY81_Clone_5,clone-5
2008TP34,in,2650100000.3271646,2650100000.3271646,2008TP34_Clone_5,clone-5
2011RF14,in,4226100000.2761908,4226100000.2761908,2011RF14_Clone_5,clone-5
2009TM19,out,3285500000.368332,3286700000.367289,2009TM19_Clone_5,clone-5
2010WX14,in,2088200000.1233027,2088200000.1233027,2010WX14_Clone_5,clone-5
2009SA254,out,2787100000.2740607,2787400000.1749506,2009SA254_Clone_5,clone-5
2008SG213,in,2644500000.068429,2644500000.068429,2008SG213_Clone_5,clone-5
2011YJ,in,1412900000.215644,1412900000.215644,2011YJ_Clone_5,clone-5
2009UF100,out,4454200000.184263,4454300000.1736355,2009UF100_Clone_5,clone-5
2008SP275,in,3906300000.3562813,3906300000.3562813,2008SP275_Clone_5,clone-5
2010BE79,out,1094300000.2946923,1094400000.1298554,2010BE79_Clone_5,clone-5
2008SD137,in,2880600000.357593,2880600000.357593,2008SD137_Clone_5,clone-5
2010XG91,in,2973600000.07911,2973600000.07911,2010XG91_Clone_5,clone-5
2008RL122,in,2371200000.2069783,2371200000.2069783,2008RL122_Clone_5,clone-5
2011OD29,in,3224800000.388109,3224800000.388109,2011OD29_Clone_5,clone-5
2009RG57,out,3906900000.15806,3907200000.058949,2009RG57_Clone_5,clone-5
2009UN95,out,2936800000.242876,2936900000.078039,2009UN95_Clone_5,clone-5
2010UW83,out,4140700000.2844725,4140800000.119636,2010UW83_Clone_5,clone-5
2010XT25,out,4434400000.311939,4434500000.301311,2010XT25_Clone_5,clone-5
2008SX273,in,3300100000.0261497,3300100000.0261497,2008SX273_Clone_5,clone-5
2010XO67,out,4499800000.08193,,2010XO67_Clone_5,clone-5
2009WA142,in,4337100000.374216,4337100000.374216,2009WA142_Clone_5,clone-5
2010WM42,in,3553200000.3664474,3553200000.3664474,2010WM42_Clone_5,clone-5
2008TZ75,out,4150800000.242749,4151300000.209365,2008TZ75_Clone_5,clone-5
2012BP96,in,2823600000.209406,2823700000.044569,2012BP96_Clone_5,clone-5
2012BH118,in,296200000.36190265,296200000.36190265,2012BH118_Clone_5,clone-5
2012BX49,in,2445400000.076625,2445400000.076625,2012BX49_Clone_5,clone-5
2012CU57,in,2618000000.256198,2618100000.091361,2012CU57_Clone_5,clone-5
2012JK67,out,1816300000.3265355,1816400000.1616983,2012JK67_Clone_5,clone-5
2012BQ142,out,1550500000.3597195,1550700000.0300455,2012BQ142_Clone_5,clone-5
2012BD141,in,1197300000.1393225,1197300000.1393225,2012BD141_Clone_5,clone-5
2013AP133,in,1189100000.2123456,1189100000.2123456,2013AP133_Clone_5,clone-5
2012MH7,out,3218800000.39332,3218900000.2284827,2012MH7_Clone_5,clone-5
2012JQ11,out,3102200000.0333037,3103000000.2962084,2012JQ11_Clone_5,clone-5
2013AQ70,in,1680700000.0489225,1680700000.0489225,2013AQ70_Clone_5,clone-5
2013AU88,in,2589900000.313557,2589900000.313557,2013AU88_Clone_5,clone-5
2013AQ95,in,370800000.3630022,370800000.3630022,2013AQ95_Clone_5,clone-5
2013AK122,out,756700000.0607446,757000000.3570341,2013AK122_Clone_5,clone-5
2013AC71,out,1469500000.2323792,1469600000.0675426,2013AC71_Clone_5,clone-5
2013AQ161,in,3374100000.2254705,3374100000.2254705,2013AQ161_Clone_5,clone-5
2012TR74,in,57000000.29778852,57000000.29778852,2012TR74_Clone_5,clone-5
2013AT36,out,171800000.1438892,179000000.23846978,2013AT36_Clone_5,clone-5
2013AH36,in,604400000.0282882,604400000.0282882,2013AH36_Clone_5,clone-5
2012QF40,out,1337600000.1822026,1337700000.0173655,2012QF40_Clone_5,clone-5
2012QH10,out,474700000.30570066,475000000.20659006,2012QH10_Clone_5,clone-5
2012TM124,in,836700000.2548536,836700000.2548536,2012TM124_Clone_5,clone-5
2012TQ14,out,1174500000.1591275,1174700000.2248538,2012TQ14_Clone_5,clone-5
2012TL15,in,1158900000.1726782,1158900000.1726782,2012TL15_Clone_5,clone-5
2012TP128,in,410300000.09804094,410300000.09804094,2012TP128_Clone_5,clone-5
2013BQ1,out,55200000.30515804,55300000.12901529,2013BQ1_Clone_5,clone-5
2012YQ9,in,888600000.1109213,888600000.1109213,2012YQ9_Clone_5,clone-5
2013CE88,in,195400000.3880033,195400000.3880033,2013CE88_Clone_5,clone-5
2012TS202,in,422600000.38390666,422600000.38390666,2012TS202_Clone_5,clone-5
2012SW25,in,2014600000.0554345,2014600000.0554345,2012SW25_Clone_5,clone-5
2013BJ,in,1911900000.1116934,1911900000.1116934,2013BJ_Clone_5,clone-5
2012TC146,in,831700000.1932968,831700000.1932968,2012TC146_Clone_5,clone-5
2013BG34,out,418300000.3546919,418400000.189855,2013BG34_Clone_5,clone-5
2013AQ29,in,304100000.38799036,304100000.38799036,2013AQ29_Clone_5,clone-5
2012TL182,in,631600000.2682612,631600000.2682612,2012TL182_Clone_5,clone-5
2012TQ81,out,1504600000.10304,1505100000.0696554,2012TQ81_Clone_5,clone-5
2013CZ70,out,3421700000.0523233,3421800000.2828865,2013CZ70_Clone_5,clone-5
2013CE201,out,2528800000.2018805,2529000000.267607,2013CE201_Clone_5,clone-5
2013CX152,out,974000000.1026397,974100000.3332027,2013CX152_Clone_5,clone-5
2013AB43,out,3002700000.350383,3002800000.185546,2013AB43_Clone_5,clone-5
2012UP138,in,3295600000.326609,3295600000.326609,2012UP138_Clone_5,clone-5
2013BP1,out,1022100000.291508,1022200000.1266713,2013BP1_Clone_5,clone-5
2012TG78,out,2792100000.335618,2792300000.0059447,2012TG78_Clone_5,clone-5
2012UL166,out,3060200000.069786,3060300000.3003488,2012UL166_Clone_5,clone-5
2013CN180,in,1557700000.3534653,1557700000.3534653,2013CN180_Clone_5,clone-5
2012TK298,in,4089200000.164457,4089200000.164457,2012TK298_Clone_5,clone-5
2012TJ324,in,3703000000.170426,3703000000.170426,2012TJ324_Clone_5,clone-5
2013CA219,in,841300000.1849579,841300000.1849579,2013CA219_Clone_5,clone-5
2012TQ52,in,1930900000.029289,1930900000.029289,2012TQ52_Clone_5,clone-5
2013BC2,in,790000000.130669,790000000.130669,2013BC2_Clone_5,clone-5
2013AZ31,in,3973900000.033961,3973900000.033961,2013AZ31_Clone_5,clone-5
2013BQ,out,3103800000.163713,3139300000.165827,2013BQ_Clone_5,clone-5
2013BS16,out,4049500000.3636923,4049800000.264581,2013BS16_Clone_5,clone-5
2013CS69,out,1569200000.376426,1569500000.2773154,2013CS69_Clone_5,clone-5
2013BD28,out,1282300000.3949885,1282800000.361604,2013BD28_Clone_5,clone-5
2013BL,out,1333300000.1529875,1333400000.383551,2013BL_Clone_5,clone-5
2013BP14,in,1371500000.0539055,1371500000.0539055,2013BP14_Clone_5,clone-5
2013CP211,in,1581100000.1354392,1581200000.3660026,2013CP211_Clone_5,clone-5
2013CN210,out,3039900000.318069,3040200000.218959,2013CN210_Clone_5,clone-5
2013CY48,out,2821200000.2114906,2821300000.0466537,2013CY48_Clone_5,clone-5
2013BN3,out,2702600000.380411,2702900000.2813005,2013BN3_Clone_5,clone-5
2013BC,out,3471600000.0419283,3471700000.2724915,2013BC_Clone_5,clone-5
2013BZ15,in,4079400000.1070704,4079400000.1070704,2013BZ15_Clone_5,clone-5
2013BA17,out,3835700000.088107,3835900000.1538334,2013BA17_Clone_5,clone-5
2013CN200,out,4273400000.202153,4274100000.234496,2013CN200_Clone_5,clone-5
2013BP34,out,3945900000.3218827,3946000000.157047,2013BP34_Clone_5,clone-5
2013CH223,out,4422200000.027161,4422400000.0059,2013CH223_Clone_5,clone-5
2013CE221,in,3282700000.238964,3282700000.238964,2013CE221_Clone_5,clone-5
2013YG32,out,161700000.12653863,161900000.16211587,2013YG32_Clone_5,clone-5
2013TL143,in,1079100000.0442958,1079100000.0442958,2013TL143_Clone_5,clone-5
2013RO26,out,1745000000.0260193,1745100000.2565825,2013RO26_Clone_5,clone-5
2013VG24,out,501800000.31511056,502000000.38083684,2013VG24_Clone_5,clone-5
2013RR53,out,842500000.1839155,842600000.0190786,2013RR53_Clone_5,clone-5
2013TZ79,in,1014100000.0348573,1014100000.0348573,2013TZ79_Clone_5,clone-5
2013EV19,out,370300000.00098646,370500000.0667128,2013EV19_Clone_5,clone-5
2013JC15,in,3686200000.1850185,3686200000.1850185,2013JC15_Clone_5,clone-5
2013WF110,out,100000.21860031608,200000.04179739775,2013WF110_Clone_5,clone-5
2013TU41,out,2180500000.207877,2180600000.0430408,2013TU41_Clone_5,clone-5
2013ST39,in,1140500000.0568616,1140500000.0568616,2013ST39_Clone_5,clone-5
2013VC9,in,3055700000.370245,3055700000.370245,2013VC9_Clone_5,clone-5
2013PT39,out,1392000000.266749,1393000000.19998,2013PT39_Clone_5,clone-5
2013WP28,in,1346600000.3720849,1346600000.3720849,2013WP28_Clone_5,clone-5
2013TL34,in,845500000.3790097,845500000.3790097,2013TL34_Clone_5,clone-5
2013TO10,in,2187000000.169281,2187000000.169281,2013TO10_Clone_5,clone-5
2014EK51,in,564600000.3923602,564600000.3923602,2014EK51_Clone_5,clone-5
2014DW143,in,877600000.0545763,877600000.0545763,2014DW143_Clone_5,clone-5
2014EO35,out,72200000.21942429,72400000.25500154,2014EO35_Clone_5,clone-5
2014FZ39,in,2172800000.247516,2172800000.247516,2014FZ39_Clone_5,clone-5
2014DY92,in,2345200000.3613625,2345200000.3613625,2014DY92_Clone_5,clone-5
2014FO5,in,3378600000.320412,3378600000.320412,2014FO5_Clone_5,clone-5
2015BG513,out,15500000.260063576,15600000.08297867,2015BG513_Clone_5,clone-5
2014TX75,in,36500000.03025248,36500000.03025248,2014TX75_Clone_5,clone-5
2015FU37,in,108000000.26135004,108000000.26135004,2015FU37_Clone_5,clone-5
2015HC172,in,230100000.03655428,230100000.03655428,2015HC172_Clone_5,clone-5
2016MQ2,out,95700000.24804986,96000000.10371572,2016MQ2_Clone_5,clone-5
2015FX153,in,733700000.0148232,733700000.0148232,2015FX153_Clone_5,clone-5
2014WN6,out,889700000.2747158,889800000.1098789,2014WN6_Clone_5,clone-5
2015FT71,out,882300000.2152437,882700000.3466963,2015FT71_Clone_5,clone-5
2014WB214,in,1481700000.2876818,1481700000.2876818,2014WB214_Clone_5,clone-5
2014WH183,out,1675300000.2513134,1677300000.1177762,2014WH183_Clone_5,clone-5
2014VB26,in,1294200000.1540015,1294200000.1540015,2014VB26_Clone_5,clone-5
2014TG57,in,675100000.1316255,675100000.1316255,2014TG57_Clone_5,clone-5
2015FG372,in,308700000.3180946,308700000.3180946,2015FG372_Clone_5,clone-5
2016BS49,out,888700000.3414844,890500000.1422209,2016BS49_Clone_5,clone-5
2014UQ27,in,336900000.09589905,336900000.09589905,2014UQ27_Clone_5,clone-5
2014UO98,out,2640300000.269777,2640400000.1049404,2014UO98_Clone_5,clone-5
2014JZ54,out,3843900000.0150843,3844000000.2456474,2014JZ54_Clone_5,clone-5
2014WZ131,out,3562300000.391493,3562700000.1275454,2014WZ131_Clone_5,clone-5
2015MF43,in,1784600000.387021,1784600000.387021,2015MF43_Clone_5,clone-5
2017DZ38,in,456000000.2889941,456000000.2889941,2017DZ38_Clone_5,clone-5
2017CE3,out,1096900000.3583338,1098400000.2581806,2017CE3_Clone_5,clone-5
2015FL386,in,665400000.3048012,665400000.3048012,2015FL386_Clone_5,clone-5
2015HP76,in,1225000000.3459113,1225000000.3459113,2015HP76_Clone_5,clone-5
2015MS23,in,1927200000.1972528,1927200000.1972528,2015MS23_Clone_5,clone-5
2015FC140,in,2058500000.0502512,2058500000.0502512,2015FC140_Clone_5,clone-5
2014WE466,in,4261300000.3774147,4261300000.3774147,2014WE466_Clone_5,clone-5
2017BO123,in,3848500000.340589,3848500000.340589,2017BO123_Clone_5,clone-5
2014WZ373,in,2179500000.2746463,2179500000.2746463,2014WZ373_Clone_5,clone-5
2015GQ22,out,1495200000.1771052,1495200000.1771052,2015GQ22_Clone_5,clone-5
2016HQ11,out,898500000.0034717,898600000.234035,2016HQ11_Clone_5,clone-5
2015HB42,out,4083200000.1696687,4083500000.07056,2015HB42_Clone_5,clone-5
2015AY1,out,2360800000.347812,2360900000.182975,2015AY1_Clone_5,clone-5
2014VH8,out,2141200000.1431649,2141300000.373728,2014VH8_Clone_5,clone-5
2015DM134,out,2311000000.19337,2311100000.028533,2015DM134_Clone_5,clone-5
2015FA143,in,2114900000.00126,2114900000.00126,2015FA143_Clone_5,clone-5
2016GX169,in,2672700000.241633,2672700000.241633,2016GX169_Clone_5,clone-5
2016BG39,out,3930400000.170597,3930700000.071487,2016BG39_Clone_5,clone-5
2015HT132,out,3130200000.140781,3133200000.3358755,2015HT132_Clone_5,clone-5
21601,in,138600000.16906756,138600000.16906756,21601_Clone_5,clone-5
22049,out,141400000.2717489,141500000.09183753,22049_Clone_5,clone-5
22014,out,3155000000.382839,3155200000.053165,22014_Clone_5,clone-5
21593,out,2678900000.302148,2679100000.3678737,21593_Clone_5,clone-5
22056,in,31700000.18170453,31700000.18170453,22056_Clone_5,clone-5
25938,in,98000000.06408808,98000000.06408808,25938_Clone_5,clone-5
22808,out,1580500000.3336606,1580600000.1688235,22808_Clone_5,clone-5
23968,in,209200000.07503283,209200000.07503283,23968_Clone_5,clone-5
24444,out,949900000.288324,950100000.35405,24444_Clone_5,clone-5
24534,out,1093300000.361461,1093400000.196624,24534_Clone_5,clone-5
24275,out,667800000.3027166,668000000.3684429,24275_Clone_5,clone-5
24022,in,564600000.3923602,564600000.3923602,24022_Clone_5,clone-5
29196,in,595500000.0689691,595500000.0689691,29196_Clone_5,clone-5
23710,out,2946900000.2011533,2947100000.266879,23710_Clone_5,clone-5
23383,in,1119700000.3385286,1119700000.3385286,23383_Clone_5,clone-5
23624,out,1716800000.248215,1716900000.0833778,23624_Clone_5,clone-5
22404,out,2882000000.026877,2882200000.0926037,22404_Clone_5,clone-5
24451,in,3801900000.051567,3801900000.051567,24451_Clone_5,clone-5
24459,in,641900000.2922642,641900000.2922642,24459_Clone_5,clone-5
23135,in,3154500000.0208235,3154500000.0208235,23135_Clone_5,clone-5
